ZS_mQ_factor,0.369776599811387
ZM_mQ_factor,0.752445196723086
ZL_mQ_factor,0.870624303178187
mum_SG_factor,0.797250891612574
mum_MA_factor,1.54499111525202
mum_ZS_factor,1.22609340706332
mum_ZM_factor,1.27699256858174
mum_ZL_factor,0.625757734522172
mum_ZG_factor,1.71317611818545
mum_AUR_factor,1.22885948696386
mum_SQX_factor,0.990010407298989
mum_BMD_factor,0.504977731724561
mum_BD_factor,1.09737946618888
mum_BG_factor,0.987810464389419
mum_BMS_factor,0.912220869565837
mum_DUN_factor,0.977441305134017
mum_BML_factor,0.713390992584254
mum_PWN_factor,1.00828453647632
mum_BFF_factor,0.723504544021018
mum_BIV_factor,1.12122210959707
mum_GEC_factor,0.666356164073943
mum_BC_factor,0.925392117157036
mum_HEP_factor,0.970996083376259
mum_HEC_factor,0.882194615261518
mum_FPS_factor,0.917300809438086
mum_POP_factor,1.06592140832921
mum_CHY_factor,0.972676933504864
mum_CHS_factor,0.785501215421508
mum_CSY_factor,0.906926058213909
mum_CSS_factor,0.670274957535931
mum_CSN_factor,1.02283384568716
mum_CDS_factor,1.11886251264616
mum_CNY_factor,0.721978173059239
mum_CNS_factor,1.14692846594089
mum_CHC_factor,0.70135606957745
mum_CYE_factor,0.947475137146078
mum_CKS_factor,1.02232418420691
mum_COH_factor,1.0548619363091
mum_COS_factor,0.714227724951447
mum_COD_factor,1.86431099306099
mum_COY_factor,0.809044456990824
mum_CMS_factor,0.746428572969349
mum_CMF_factor,0.762672889656745
mum_CMH_factor,1.39321306620189
mum_CRH_factor,1.04591535919119
mum_CRW_factor,1.06660067540599
mum_CRC_factor,0.892530344273713
mum_COR_factor,0.717775371390113
mum_CDR_factor,1.19805768367651
mum_PIS_factor,0.876048531076808
mum_SAL_factor,1.43051524654385
mum_SAF_factor,1.12663418509021
mum_FMM_factor,1.1050213559237
mum_FVS_factor,1.48274696803318
mum_ROC_factor,0.815623533431885
mum_MRO_factor,0.783671126853365
mum_DVR_factor,1.51696480194091
mum_MVR_factor,1.16384006635817
mum_SMD_factor,0.639392189602454
mum_FDF_factor,0.603141421421753
mum_HAP_factor,1.93023659069368
mum_DOG_factor,0.752950489258408
mum_SBL_factor,0.833937103903205
mum_SSK_factor,0.608601266119934
mum_RAT_factor,1.12386589155339
mum_SP_factor,1.5812244287979
mum_BE_factor,0.525254612431579
mum_HSL_factor,0.653585626866337
mum_CSL_factor,1.081644462498
mum_PIN_factor,1.02049177716788
mum_PHR_factor,1.12623927281316
mum_ROR_factor,1.46090715682219
mum_TOR_factor,0.774318381886703
mum_HUW_factor,0.974535016306726
BHalpha_HEP_factor,0.701373623232913
BHalpha_HEC_factor,1.16494686049306
BHalpha_FPS_factor,0.922253088080533
BHalpha_CHY_factor,2.61767225238959
BHalpha_CHS_factor,2.02896926684581
BHalpha_CSY_factor,1.43797172800537
BHalpha_CSS_factor,1.22770483355671
BHalpha_CSN_factor,1.6003250086355
BHalpha_CDS_factor,0.859306293213001
BHalpha_CNY_factor,1.41996331991807
BHalpha_CNS_factor,1.14691430212339
BHalpha_CHC_factor,0.957239672974847
BHalpha_CYE_factor,1.80271054676614
BHalpha_CKS_factor,0.828709162685412
BHalpha_CRH_factor,1.24113253402961
BHalpha_CRW_factor,1.76800767452617
BHalpha_CRC_factor,1.56284069054759
BHalpha_COH_factor,1.53088119734465
BHalpha_COS_factor,1.14247495431431
BHalpha_COD_factor,2.1860153797675
BHalpha_COY_factor,1.0530916803372
BHalpha_COR_factor,1.10175720273667
BHalpha_CDR_factor,0.912917949694658
BHalpha_CMS_factor,0.821015507017624
BHalpha_CMF_factor,0.810784903676299
BHalpha_CMH_factor,1.3525198326653
BHalpha_PIS_factor,2.36740776062741
BHalpha_SAL_factor,1.01048357529386
BHalpha_SAF_factor,1.09690914181076
BHalpha_FMM_factor,1.03308242946167
BHalpha_FVS_factor,1.01841826616961
BHalpha_ROC_factor,0.400418746040833
BHalpha_MRO_factor,1.62019381477859
BHalpha_DVR_factor,0.836512971281355
BHalpha_MVR_factor,1.56346344694553
BHalpha_SMD_factor,0.993760761848696
BHalpha_FDF_factor,0.422931065813858
BHalpha_HAP_factor,1.42898880611303
KDENR_POP_factor,0.685098140640721
KDENR_SSK_factor,0.786479420552163
KDENR_SBL_factor,0.547038638714034
KDENR_RAT_factor,0.983924221457547
KDENR_DOG_factor,1.42783261022214
KDENR_SB_factor,1.22769598937958
KDENR_SP_factor,1.05555107544977
KDENR_BE_factor,0.985459182634264
KDENR_HSL_factor,1.23740229111975
KDENR_CSL_factor,0.869602369987627
KDENR_PIN_factor,2.37371558809243
KDENR_PHR_factor,2.29299831030492
KDENR_ROR_factor,0.755687072851549
KDENR_TOR_factor,0.882105480193079
KDENR_HUW_factor,1.13650248612181
